product,brand,product_code,price,inward_date,dispatch_date,quantity_sold,sales,lap_customer_id,lap_customer_name,customer_location,region,processor_specification,ram,rom,ssd,stock_in_inventory
0,4,7471,17130,2024-07-03,2023-07-29,7,354998,11590,11590,10085,2,1,12,128,256,8
0,1,21678,15739,2023-07-23,2024-03-29,2,79542,11591,11591,2787,2,2,8,64,2028,41
0,8,799,2948,2024-07-24,2024-08-28,4,488524,11592,11592,10534,2,0,16,1028,1028,25
0,1,12463,22728,2024-04-06,2023-11-27,1,93439,11593,11593,8140,0,2,8,1028,2028,20
0,0,23691,3434,2024-06-27,2025-03-09,4,502616,11594,11594,9941,1,6,32,512,512,28
0,0,9482,1418,2025-01-30,2024-07-31,10,1104360,11595,11595,14602,4,7,6,256,512,32
0,1,12444,20854,2024-04-24,2024-07-29,5,393070,11596,11596,8480,2,3,4,64,512,16
0,1,10784,2325,2024-03-17,2023-09-26,2,234556,11597,11597,7747,1,6,32,128,2028,58
0,4,18216,9774,2024-12-29,2024-01-19,2,345904,11598,11598,13832,1,5,8,1028,1028,48
0,4,10788,1517,2024-02-16,2024-10-28,6,666960,11599,11599,7183,0,7,6,128,512,21
0,1,11087,12205,2024-06-12,2024-04-09,4,765584,11600,11600,9561,2,1,4,256,2028,19
0,1,20117,21150,2025-01-23,2023-10-21,9,730269,11601,11601,14440,4,1,6,512,512,44
0,1,21972,20673,2024-04-06,2024-11-12,3,23181,11602,11602,8147,1,4,32,128,1028,42
0,0,9025,4899,2024-02-16,2024-10-28,7,95543,11603,11603,7173,2,0,8,128,2028,53
0,0,2801,8455,2023-04-14,2023-07-11,10,1627280,11604,11604,515,3,7,32,512,256,37
0,4,21465,11519,2023-11-11,2023-07-07,9,1675188,11605,11605,5095,3,1,6,64,2028,18
0,1,7204,11847,2024-09-04,2024-09-08,10,1887930,11606,11606,11425,2,6,8,128,512,10
0,4,16722,11048,2024-10-04,2024-08-10,8,1460472,11607,11607,12032,4,0,6,64,256,49
0,8,3051,14190,2023-08-02,2024-05-19,8,215248,11608,11608,2980,2,2,32,512,2028,9
0,8,3718,7579,2024-02-11,2024-03-05,2,312286,11609,11609,7027,1,6,32,256,512,59
0,1,8656,3324,2023-05-08,2024-10-13,3,37443,11610,11610,1122,4,0,12,64,2028,38
0,0,15653,15864,2024-07-17,2023-05-29,8,326392,11611,11611,10417,2,3,12,1028,2028,44
0,0,4925,22855,2024-10-14,2024-11-18,7,661290,11612,11612,12291,4,7,16,64,2028,36
0,1,24304,19184,2024-08-07,2024-11-21,5,33100,11613,11613,10824,3,3,4,1028,512,45
0,4,17089,19347,2025-01-31,2023-04-09,10,673780,11614,11614,14637,2,4,4,256,2028,3
0,2,21626,14128,2025-02-14,2024-10-11,9,237294,11615,11615,14915,3,2,12,128,1028,53
0,4,1428,7092,2024-10-29,2024-09-05,5,763080,11616,11616,12551,2,4,6,1028,512,51
0,7,4543,20070,2024-02-05,2024-04-25,3,218583,11617,11617,6926,3,2,32,512,256,29
0,0,6230,11320,2024-08-28,2023-12-22,1,184649,11618,11618,11244,1,1,16,64,512,56
0,6,11285,17967,2023-09-06,2024-01-12,1,57210,11619,11619,3809,2,6,8,256,256,12
0,4,8197,17644,2024-12-27,2023-07-17,3,164460,11620,11620,13787,1,5,4,64,2028,41
0,2,22065,22126,2023-12-11,2024-01-25,5,442640,11621,11621,5759,3,4,32,1028,256,10
0,4,17493,18239,2024-11-15,2023-04-13,8,47376,11621,11621,12886,1,3,6,512,2028,9
0,0,21737,17413,2024-11-03,2023-12-04,1,53038,11622,11622,12633,0,4,12,64,512,18
0,2,21036,13200,2023-09-19,2024-06-07,7,1392566,11623,11623,4112,4,6,32,1028,1028,4
0,8,15473,4440,2023-07-08,2024-08-13,4,532636,11624,11624,2421,0,7,6,128,2028,33
0,6,4121,22969,2023-12-11,2024-08-30,7,667394,11624,11624,5748,2,7,12,64,512,38
0,4,16656,15660,2024-09-02,2023-09-03,1,39149,11624,11624,11381,3,2,4,512,256,58
0,8,11137,20569,2024-01-02,2024-07-03,9,689526,11625,11625,6201,2,4,32,64,2028,39
0,6,2379,14112,2025-03-06,2023-07-13,4,105064,11626,11626,15376,0,6,16,64,256,59
0,6,13499,6360,2024-01-25,2023-07-12,4,589436,11627,11627,6689,0,4,4,1028,2028,10
0,2,18959,15956,2023-03-22,2023-11-04,3,124425,11628,11628,15,3,0,32,1028,256,3
0,6,16455,7376,2024-04-22,2023-12-06,6,92838,11629,11629,8453,1,5,6,128,1028,57
0,1,6196,10867,2024-01-31,2023-06-26,5,906095,11630,11630,6850,2,3,8,1028,512,12
0,3,13912,16288,2023-07-26,2024-03-18,9,396459,11631,11631,2848,0,7,8,256,512,23
0,0,10996,1560,2024-05-27,2023-11-02,4,445964,11632,11632,9230,4,3,32,256,2028,11
0,2,945,21533,2024-11-29,2024-07-12,3,252018,11632,11632,13176,1,5,8,128,512,10
0,1,6669,10819,2024-11-05,2024-08-16,5,904335,11633,11633,12680,4,1,32,1028,256,44
0,4,3469,13038,2024-04-30,2024-04-08,3,593280,11634,11634,8654,1,3,4,1028,512,53
0,3,15555,19450,2024-11-23,2023-08-12,7,477022,11635,11635,13048,3,6,4,128,1028,11
0,4,4186,14254,2023-05-12,2023-11-22,7,192458,11636,11636,1227,1,3,6,128,512,37
0,4,2843,3697,2023-09-18,2024-09-29,7,893242,11637,11637,4074,3,7,4,512,2028,11
0,1,18247,17807,2023-05-17,2025-02-05,10,560180,11638,11638,1326,3,7,16,128,256,9
0,6,8721,6367,2023-09-15,2024-06-28,1,147401,11639,11639,4026,2,5,4,256,1028,24
0,0,2913,3930,2024-03-03,2025-01-28,10,1293800,11640,11640,7414,4,1,12,512,2028,56
0,2,19466,17602,2023-05-22,2024-06-20,10,544880,11641,11641,1405,3,4,16,128,256,59
0,1,21539,4797,2024-04-10,2023-10-12,10,1357920,11641,11641,8225,4,4,6,1028,2028,15
0,6,19117,14534,2024-06-29,2023-08-11,8,239096,11641,11641,9978,1,3,6,1028,256,46
0,6,16253,3944,2024-07-20,2023-12-07,7,906416,11642,11642,10463,1,6,6,256,1028,15
0,0,8211,3677,2023-06-13,2023-07-07,2,254846,11643,11643,1840,1,1,16,512,2028,47
0,1,20436,16095,2024-10-02,2024-06-25,2,85022,11644,11644,11995,3,7,8,256,1028,52
0,1,12905,3361,2024-11-19,2023-12-11,3,375270,11645,11645,12956,2,7,32,64,256,19
0,2,7228,17211,2024-06-01,2024-06-24,5,257355,11646,11646,9354,2,6,16,64,512,34
0,8,14031,4584,2024-08-18,2024-12-08,8,1073568,11647,11647,11045,3,2,16,1028,2028,38
0,4,5302,8814,2025-02-11,2023-08-02,5,827570,11647,11647,14842,1,2,16,512,1028,9
0,4,23880,14672,2024-02-22,2024-05-27,5,155155,11648,11648,7237,0,3,6,128,256,25
0,2,7512,10492,2024-02-05,2023-08-21,3,535479,11649,11649,6936,0,6,12,256,512,30
0,1,9042,14323,2024-12-30,2025-04-22,3,84294,11650,11650,13863,0,1,32,128,1028,33
0,0,8071,8798,2024-02-16,2024-04-19,2,330734,11651,11651,7172,0,5,12,64,512,24
0,0,24122,6094,2023-10-19,2024-01-19,7,1017485,11652,11652,4736,3,5,6,64,512,2
0,0,11177,20791,2024-05-06,2024-12-04,6,468450,11653,11653,8770,3,4,6,64,512,11
0,2,23077,12725,2023-04-23,2023-10-08,7,1367947,11654,11654,808,2,6,32,64,512,13
0,0,6826,22746,2024-01-25,2024-07-08,2,187216,11655,11655,6685,2,2,32,128,2028,26
0,5,23886,12980,2023-09-03,2023-04-27,5,986330,11656,11656,3727,2,2,12,256,2028,35
0,2,9598,6792,2024-02-29,2024-02-11,6,903528,11657,11657,7338,4,1,16,512,512,52
0,2,8263,19883,2025-02-01,2023-09-17,3,214251,11658,11658,14649,2,7,32,128,256,11
0,1,848,7780,2023-10-16,2023-07-18,10,1577020,11659,11659,4664,1,3,4,256,2028,54
0,4,7287,18145,2024-10-27,2023-05-24,10,585650,11660,11660,12480,0,1,8,128,512,50
0,2,5481,20284,2023-05-12,2025-04-11,8,595200,11661,11661,1226,1,7,8,128,2028,42
0,6,19655,13067,2023-12-03,2023-12-11,6,1188036,11662,11662,5582,3,6,8,1028,512,4
0,2,13742,3739,2024-05-03,2024-02-09,10,1279820,11663,11663,8715,3,2,6,256,512,12
0,1,24260,9771,2023-05-30,2023-12-22,10,1729420,11664,11664,1608,3,1,4,128,256,40
0,2,12524,23080,2023-10-08,2024-11-01,4,38468,11665,11665,4532,4,5,8,128,512,40
0,2,5266,17310,2024-10-14,2023-11-21,8,417568,11666,11666,12284,1,5,4,1028,1028,59
0,1,9526,14823,2024-07-26,2023-11-01,10,321490,11667,11667,10589,4,5,16,64,512,13
0,8,14996,14629,2023-08-06,2025-03-03,3,92043,11668,11668,3060,1,4,8,512,512,12
0,0,7033,23050,2023-05-17,2024-07-29,3,287772,11669,11669,1327,3,3,16,512,1028,28
0,7,5446,8485,2023-07-07,2025-01-23,6,977484,11670,11670,2420,1,7,6,256,512,6
0,6,3351,13515,2024-05-31,2024-04-15,1,21297,11671,11671,9315,3,3,16,1028,1028,21
0,6,179,17226,2024-08-15,2023-09-19,9,464418,11672,11672,10983,0,3,6,256,2028,10
0,0,20190,3405,2024-01-07,2024-01-01,8,1003248,11673,11673,6300,0,0,6,256,256,43
0,1,14393,8116,2023-03-23,2023-09-30,1,160174,11674,11674,59,0,1,32,512,1028,28
0,2,18590,2042,2023-06-23,2023-11-11,4,460660,11675,11675,2106,1,4,8,256,2028,28
0,6,3349,11147,2025-02-03,2023-10-30,1,183343,11676,11676,14717,2,4,16,128,512,40
0,0,15221,17782,2024-09-08,2025-02-26,8,446584,11677,11677,11519,4,3,32,128,2028,44
0,7,7675,10227,2024-07-06,2023-09-04,7,1235157,11678,11678,10144,4,6,8,64,256,40
0,3,2573,21842,2024-06-14,2023-11-02,9,776952,11679,11679,9631,2,4,32,512,2028,44
0,8,24481,12877,2023-11-08,2024-09-19,5,982710,11680,11680,5036,3,3,32,128,256,42
0,2,12193,5009,2024-04-14,2023-11-15,4,548904,11681,11681,8297,3,1,6,1028,1028,24
0,2,3328,10535,2023-05-07,2024-09-22,1,178803,11682,11682,1084,1,0,32,256,512,43
0,0,21038,10230,2024-12-13,2025-03-14,7,1235227,11683,11683,13508,4,2,32,256,1028,55
0,1,13120,5420,2024-04-01,2024-06-02,7,981904,11684,11684,8047,1,3,6,64,1028,9
0,1,23870,13074,2024-03-01,2024-10-19,10,1980910,11685,11685,7371,0,6,32,1028,2028,55
0,3,3991,10828,2023-05-01,2023-05-19,7,1266664,11686,11686,956,2,5,16,1028,2028,25
0,8,8552,347,2023-11-30,2023-06-16,9,922869,11687,11687,5539,2,1,32,64,256,46
0,0,6183,10836,2023-03-28,2024-11-23,10,1810130,11688,11688,168,1,1,16,1028,2028,12
0,7,11293,22785,2023-11-16,2023-11-23,2,18788,11688,11688,5182,2,1,6,128,2028,53
0,1,18037,18205,2023-07-19,2024-09-01,3,176967,11689,11689,2686,1,2,6,1028,1028,16
0,8,13818,13404,2024-04-21,2024-10-09,9,183825,11690,11690,8423,4,5,4,64,1028,35
0,0,988,20953,2024-12-28,2023-06-28,10,795130,11691,11691,13819,1,4,16,1028,2028,30
0,3,8209,13998,2023-10-26,2025-01-09,9,228213,11692,11692,4791,3,1,32,64,2028,32
0,0,1015,3760,2023-07-19,2024-05-22,10,1281420,11693,11693,2694,0,3,16,256,2028,57
0,0,4817,14537,2023-10-07,2023-05-12,3,89739,11694,11694,4525,3,1,32,128,1028,21
0,2,16727,7946,2023-06-03,2023-12-30,5,794955,11695,11695,1714,4,5,12,128,2028,46
0,2,277,10574,2023-09-23,2024-05-07,9,1611405,11696,11696,4219,2,1,12,256,512,7
0,2,18104,22548,2025-02-02,2024-06-21,5,460025,11697,11697,14677,2,3,4,128,2028,6
0,5,7581,3800,2024-03-06,2023-09-16,9,1156374,11698,11698,7503,0,4,32,128,2028,13
0,1,25010,10082,2025-02-10,2025-01-05,7,1226918,11699,11699,14836,3,5,6,512,2028,1
0,8,17128,18487,2024-07-10,2023-07-10,9,550125,11700,11700,10250,4,2,6,64,256,46
0,3,15681,12922,2024-11-09,2023-08-06,6,1181280,11701,11701,12764,0,6,8,512,2028,20
0,6,4534,4526,2024-05-06,2024-06-17,5,668930,11702,11702,8767,2,6,8,1028,512,5
0,8,22488,1377,2023-09-27,2024-12-20,2,220350,11703,11703,4333,4,3,16,256,1028,39
0,4,15922,12071,2023-06-17,2024-02-06,9,1713510,11704,11704,1939,0,0,16,128,256,7
0,1,13372,20966,2025-02-08,2024-08-17,6,477600,11705,11705,14783,1,0,12,128,1028,44
0,0,21185,22575,2024-09-25,2023-07-03,7,645344,11706,11706,11850,2,6,6,1028,1028,45
0,2,9251,1028,2024-06-02,2025-02-16,4,430388,11707,11707,9365,1,7,8,1028,2028,24
0,0,15040,3355,2024-05-29,2024-07-29,7,875217,11708,11708,9267,3,0,8,512,256,46
0,0,23518,9749,2024-07-29,2024-12-21,6,1036434,11709,11709,10655,0,1,8,256,512,33
0,4,7513,19965,2024-12-18,2025-01-31,2,144120,11710,11710,13610,2,5,12,128,1028,5
0,0,11518,6976,2023-06-16,2023-06-05,2,303784,11711,11711,1918,2,3,16,256,1028,17
0,3,18559,5364,2024-01-08,2025-04-08,7,978453,11712,11712,6319,4,1,32,256,256,47
0,1,23861,15761,2023-10-06,2024-02-07,9,359343,11713,11713,4490,1,3,4,1028,2028,52
0,4,3485,17892,2023-09-12,2023-10-17,3,169965,11714,11714,3921,3,4,32,128,512,55
0,6,8024,12530,2023-09-03,2024-02-25,2,38776,11715,11715,3714,1,1,8,128,1028,6
0,6,9568,16504,2024-10-13,2023-09-19,6,274116,11716,11716,12267,1,2,12,128,512,33
0,8,8888,1635,2023-11-24,2024-12-29,9,1008828,11717,11717,5384,0,0,6,64,2028,31
0,2,9015,19142,2023-10-11,2024-07-05,5,329210,11718,11718,4592,3,4,32,1028,512,29
0,1,19568,4334,2023-10-02,2024-08-19,6,794184,11719,11719,4446,4,6,16,64,1028,22
0,2,17526,22092,2024-05-24,2024-10-28,1,88237,11720,11720,9183,1,0,8,128,256,20
0,2,10141,22488,2023-04-07,2024-01-23,10,914320,11721,11721,366,2,3,6,512,1028,13
0,8,3116,12526,2024-04-14,2023-10-07,8,1550640,11722,11722,8296,1,5,12,512,1028,12
0,8,2973,4873,2024-06-28,2024-01-15,3,409014,11723,11723,9959,2,1,16,128,256,50
0,1,22206,17801,2025-02-25,2024-12-14,8,447800,11724,11724,15167,3,2,16,256,1028,25
0,0,17963,7004,2024-06-17,2025-02-19,2,304126,11725,11725,9688,1,7,4,64,1028,13
0,2,15298,5812,2024-10-31,2024-09-24,1,143139,11726,11726,12587,1,0,32,512,256,37
0,1,7152,8226,2023-04-27,2024-06-04,6,966192,11727,11727,881,2,0,8,512,256,23
0,6,23810,12833,2023-08-20,2025-03-22,7,1373757,11728,11728,3363,2,1,8,512,1028,37
0,8,16909,11245,2024-06-13,2024-09-20,3,552207,11729,11729,9592,0,5,12,128,256,33
0,4,24868,4713,2024-04-21,2024-03-28,3,405699,11730,11730,8426,4,6,16,1028,1028,49
0,0,7942,22931,2024-04-27,2025-01-28,5,475725,11731,11731,8561,4,2,4,1028,2028,53
0,2,13136,10725,2023-12-27,2023-04-21,3,540336,11732,11732,6078,1,5,6,64,256,13
0,6,13549,8382,2024-12-07,2024-02-27,9,1459440,11733,11733,13355,4,1,6,256,1028,53
0,3,20983,2228,2023-11-18,2023-12-01,7,815710,11734,11734,5219,2,3,16,256,256,17
0,0,8860,69,2024-01-18,2023-05-03,1,100501,11735,11735,6542,4,6,6,64,512,10
0,8,19360,20829,2024-12-07,2023-03-29,10,784770,11736,11736,13364,3,3,16,256,512,3
0,8,5811,22881,2023-07-23,2024-11-11,3,284232,11737,11737,2781,0,6,8,64,1028,26
0,1,18050,22589,2023-10-25,2025-02-16,5,461455,11737,11737,4781,4,0,32,256,1028,29
0,0,19958,613,2025-02-01,2023-10-03,2,209052,11738,11738,14653,3,0,4,128,512,34
0,3,10461,8852,2024-06-03,2025-03-03,10,1657970,11739,11739,9373,3,5,8,64,2028,24
0,4,4144,12814,2024-08-25,2024-07-12,3,588342,11740,11740,11184,2,7,32,64,2028,4
0,0,9524,4234,2024-05-07,2023-09-28,3,394554,11741,11741,8792,0,3,12,128,256,47
0,0,16880,21187,2024-07-14,2024-03-01,10,813930,11742,11742,10356,1,7,12,1028,1028,51
0,4,24629,7218,2023-06-24,2024-05-15,10,1535240,11743,11743,2123,4,4,6,256,2028,40
0,0,11,18582,2024-01-05,2023-11-23,4,246900,11743,11743,6263,2,6,32,128,512,3
0,1,21809,15088,2024-09-18,2023-10-08,8,275552,11743,11743,11715,1,1,12,64,2028,39
0,5,2333,12925,2024-06-14,2024-06-10,8,1575120,11744,11744,9618,1,3,12,128,512,16
0,0,24379,11709,2024-05-29,2024-02-18,1,187624,11745,11745,9270,2,2,32,1028,256,55
0,5,9245,22957,2023-07-17,2024-08-27,9,857430,11746,11746,2641,4,5,32,64,256,46
0,4,24209,13305,2024-03-11,2024-02-14,1,199674,11747,11747,7615,0,3,32,1028,2028,35
0,7,2337,21185,2024-12-05,2024-04-11,5,406940,11748,11748,13310,1,2,6,256,2028,25
0,7,21133,13298,2024-08-01,2025-03-25,10,1996390,11749,11749,10719,4,6,32,256,256,46
0,1,300,3563,2025-03-12,2024-12-11,6,759384,11749,11749,15486,2,7,4,64,256,9
0,8,14168,3326,2024-01-07,2024-03-06,9,1123317,11750,11750,6306,2,1,32,256,256,38
0,1,633,2788,2024-12-03,2023-05-30,2,241682,11751,11751,13254,4,3,12,256,2028,54
0,2,7392,22891,2024-12-01,2024-08-04,6,568752,11752,11752,13230,1,3,16,128,2028,41
0,3,15854,6177,2024-05-08,2025-02-05,2,292040,11753,11753,8812,0,1,12,1028,1028,42
0,1,2866,4809,2025-01-15,2023-12-05,2,271766,11754,11754,14259,3,4,4,64,2028,8
0,5,3265,10622,2023-05-30,2023-07-16,9,1614357,11755,11755,1599,2,3,12,512,2028,5
0,6,9640,1729,2024-06-24,2025-03-01,10,1128450,11755,11755,9842,3,6,4,128,1028,39
0,0,7337,4265,2024-04-16,2023-08-30,4,526936,11756,11756,8328,0,2,6,512,512,15
0,8,9288,3713,2023-06-10,2023-04-15,5,638605,11757,11757,1806,3,3,4,64,256,12
0,2,881,23004,2024-11-24,2024-04-01,10,955630,11758,11758,13077,0,5,12,256,2028,38
0,8,14453,9307,2024-04-05,2024-10-15,8,135392,11759,11759,8113,4,1,4,1028,1028,7
0,0,17560,18177,2023-08-18,2025-05-01,10,587840,11760,11760,3323,1,0,4,64,2028,58
0,2,24748,19112,2024-07-06,2024-12-29,10,656050,11761,11761,10164,2,6,8,1028,256,18
0,6,1091,18222,2024-02-10,2024-09-12,7,413483,11762,11762,7012,3,3,32,64,1028,43
0,4,23276,6008,2023-10-06,2024-09-01,10,1446730,11763,11763,4505,1,3,8,128,256,18
0,0,199,4300,2024-08-31,2023-07-01,2,264094,11764,11764,11328,3,6,16,512,256,58
0,8,6924,10130,2023-07-19,2024-08-18,10,1756720,11765,11765,2690,2,7,16,1028,1028,30
0,0,7569,23426,2024-02-21,2024-05-03,9,890928,11766,11766,7208,3,0,8,512,2028,27
0,5,10568,8599,2023-08-14,2024-07-16,5,819400,11767,11767,3263,1,6,32,1028,256,10
0,6,13432,6340,2024-05-04,2023-12-10,5,736155,11768,11768,8716,0,7,12,128,256,55
0,7,23627,17777,2024-06-21,2023-08-26,10,557980,11768,11768,9780,1,4,8,1028,1028,24
0,2,5752,7475,2025-02-26,2024-01-02,6,932580,11768,11768,15173,2,7,16,1028,256,29
0,6,22196,14773,2023-05-04,2024-03-15,1,31795,11769,11769,1028,0,3,32,128,512,42
0,0,11684,21880,2024-12-11,2023-12-04,10,866240,11769,11769,13463,3,0,12,64,2028,26
0,2,15572,15424,2023-05-06,2023-07-25,9,335547,11770,11770,1056,2,3,8,256,1028,3
0,1,18079,10439,2024-12-04,2023-12-01,5,890720,11771,11771,13282,1,0,16,1028,1028,44
0,1,15748,13125,2024-05-05,2024-02-17,4,793500,11772,11772,8753,4,2,16,256,256,18
0,3,15956,10986,2023-12-07,2023-05-13,9,1638828,11773,11773,5682,3,2,12,64,1028,25
0,4,4070,19838,2023-09-04,2024-11-15,8,568208,11774,11774,3731,3,6,32,256,256,57
0,1,11589,20983,2023-05-26,2025-02-19,9,718371,11775,11775,1494,1,5,12,512,2028,33
0,1,22981,20747,2023-07-21,2024-07-09,6,466788,11776,11776,2718,2,6,12,128,256,39
0,6,11528,3970,2024-06-13,2023-12-20,2,25938,11776,11776,9608,4,6,16,512,512,42
0,6,19123,8573,2023-03-22,2024-04-03,6,981954,11777,11777,16,1,2,6,256,512,39
0,4,10934,8296,2024-07-02,2024-03-23,5,807770,11778,11778,10064,1,0,6,128,512,26
0,1,6463,1756,2023-08-21,2023-10-06,8,904328,11779,11779,3391,3,1,6,1028,512,19
0,1,17607,6594,2023-10-02,2024-01-04,4,59668,11780,11780,4442,4,1,12,128,1028,24
0,4,7778,2756,2023-12-07,2024-05-02,5,603035,11781,11781,5684,1,7,12,64,256,6
0,8,8623,10441,2024-10-06,2024-02-03,4,712672,11782,11782,12085,0,4,6,512,512,15
0,4,8388,3987,2024-06-10,2024-02-17,8,1038360,11783,11783,9508,4,7,16,512,2028,36
0,0,17889,9183,2024-10-28,2023-05-18,6,1009686,11783,11783,12531,4,6,4,64,2028,58
0,4,17256,16469,2024-06-04,2023-07-23,5,226925,11784,11784,9411,3,6,12,512,2028,28
0,2,12238,20554,2023-05-21,2025-04-11,7,535458,11785,11785,1396,1,5,8,128,2028,55
0,0,16355,9563,2023-10-23,2024-10-29,6,1027314,11786,11786,4761,3,4,4,512,256,30
0,7,23158,2190,2024-09-14,2024-11-09,5,581365,11787,11787,11643,3,4,16,512,256,28
0,7,17088,14730,2024-06-04,2024-04-29,2,62968,11788,11788,9409,3,7,4,512,1028,37
0,1,7362,2930,2024-11-11,2023-09-06,2,243986,11789,11789,12795,3,3,4,64,256,31
0,0,17839,23407,2023-11-12,2025-01-24,4,395536,11790,11790,5107,4,5,4,128,2028,44
0,3,17992,2411,2023-11-25,2024-03-22,10,1178380,11791,11791,5401,1,7,4,256,512,9
0,1,2518,11216,2023-09-23,2024-07-23,9,1654794,11792,11792,4204,0,3,8,256,1028,44
0,4,24550,4055,2024-08-01,2024-04-29,8,1042088,11793,11793,10712,2,4,6,512,2028,36
0,7,11839,14373,2024-01-04,2025-02-21,3,85506,11794,11794,6245,0,1,32,128,256,16
0,7,12854,6986,2025-03-02,2023-11-24,3,455829,11795,11795,15283,1,3,12,128,2028,37
0,8,16574,16037,2023-11-25,2024-04-20,5,210245,11796,11796,5400,1,2,8,256,2028,45
0,8,12018,374,2023-12-01,2023-06-25,1,102718,11797,11797,5548,2,6,16,128,256,2
0,1,10242,11016,2025-02-03,2023-10-09,5,911720,11798,11798,14694,2,7,12,64,2028,18
0,3,1724,22938,2023-07-28,2024-08-04,4,380664,11799,11799,2878,3,3,16,128,2028,55
0,2,13263,4186,2024-02-12,2024-03-25,6,78702,11800,11800,7086,4,3,8,1028,1028,8
0,8,69,5444,2023-11-22,2023-08-22,10,1404900,11801,11801,5344,4,7,8,1028,256,19
0,3,22360,14816,2024-04-25,2024-01-14,2,64136,11802,11802,8514,4,1,16,512,2028,38
0,2,1513,14737,2024-12-11,2024-03-04,9,283779,11803,11803,13448,3,2,8,64,512,46
0,0,7128,11931,2023-10-30,2024-03-12,8,1515088,11804,11804,4850,3,0,4,128,2028,44
0,6,22907,3708,2024-03-24,2025-03-12,6,766128,11805,11805,7896,0,2,16,64,1028,28
0,1,3256,1998,2024-11-27,2024-10-13,1,114880,11806,11806,13144,0,0,4,256,2028,10
0,5,6941,18285,2023-09-22,2023-11-19,9,535779,11807,11807,4171,0,2,8,64,512,13
0,3,11046,10243,2024-03-14,2025-02-02,9,1588950,11808,11808,7686,0,2,16,128,512,56
0,0,7637,10242,2023-05-21,2024-09-29,5,882725,11809,11809,1395,0,0,12,128,512,45
0,1,19730,1542,2024-07-05,2024-07-06,4,445432,11810,11810,10137,1,6,6,64,1028,41
0,1,24723,9442,2025-01-10,2024-01-28,9,1533132,11811,11811,14127,1,7,16,256,256,56
0,0,14605,22923,2025-02-21,2023-12-05,5,475485,11811,11811,15073,3,0,16,256,256,31
0,2,202,22066,2025-02-22,2024-11-03,3,26418,11812,11812,15087,4,1,32,64,2028,6
0,1,24861,21037,2023-08-06,2023-04-15,6,481146,11813,11813,3067,3,2,8,256,256,1
0,8,13080,2877,2024-10-14,2023-10-15,7,851053,11813,11813,12290,1,2,4,256,256,12
0,6,6701,16235,2023-06-21,2023-10-16,5,218175,11814,11814,2033,1,4,32,512,1028,34
0,0,22665,977,2023-04-23,2024-02-03,7,750862,11815,11815,807,4,7,32,256,2028,52
0,1,7087,15151,2024-08-01,2023-05-24,10,349890,11815,11815,10709,3,3,4,64,2028,22
0,7,21783,7964,2023-11-17,2023-06-18,7,1114071,11816,11816,5197,1,3,12,1028,512,22
0,4,20523,8887,2023-10-30,2024-06-09,8,1328360,11817,11817,4852,4,6,8,256,2028,17
0,8,7759,18802,2023-11-01,2023-08-19,10,634770,11817,11817,4879,3,1,12,256,256,12
0,0,20473,1904,2023-11-04,2023-09-22,2,22824,11818,11818,4947,1,7,16,128,2028,4
0,0,943,6946,2023-10-08,2024-06-25,6,910242,11819,11819,4531,4,7,4,128,1028,56
0,4,22019,15588,2024-11-19,2024-04-30,4,154544,11820,11820,12972,2,6,12,512,256,36
0,1,14975,21087,2024-01-21,2023-09-06,10,805880,11821,11821,6621,1,6,6,128,256,39
0,8,14236,19414,2024-06-12,2023-05-22,6,407520,11822,11822,9557,2,6,32,1028,1028,14
0,3,22471,5409,2024-02-29,2023-04-27,9,1261368,11823,11823,7341,2,0,12,128,512,11
0,1,1086,17475,2024-01-19,2025-02-08,7,374486,11824,11824,6574,1,6,4,512,2028,2
0,3,23816,5832,2023-11-07,2023-12-24,4,573212,11825,11825,5022,3,0,6,128,256,10
0,1,15938,16304,2024-02-16,2023-06-26,4,176568,11826,11826,7186,3,5,4,1028,1028,59
0,0,23762,17643,2023-08-25,2024-11-25,4,219252,11827,11827,3518,0,0,4,512,2028,14
0,1,22371,5125,2023-10-01,2024-07-04,6,828036,11828,11828,4433,3,4,8,256,512,13
0,4,10798,11947,2024-01-31,2024-12-13,4,758116,11829,11829,6846,2,3,6,256,512,23
0,6,5943,7394,2024-09-18,2024-02-29,10,1548520,11830,11830,11706,4,2,32,1028,512,16
0,5,21351,18074,2023-09-28,2024-10-22,10,580570,11831,11831,4369,4,7,16,512,2028,36
0,1,7431,319,2025-02-21,2024-07-26,10,1023300,11832,11832,15065,4,6,16,512,1028,43
0,2,3812,0,2024-12-12,2023-07-05,2,200020,11833,11833,13469,0,0,12,64,1028,46
0,8,10300,4324,2023-07-02,2024-09-06,8,1058200,11834,11834,2319,1,0,6,64,1028,53
0,1,11664,9453,2023-11-04,2023-11-11,5,852130,11834,11834,4945,4,7,8,64,256,48
0,2,13160,15064,2023-10-26,2023-10-12,7,239638,11835,11835,4792,3,7,4,256,2028,27
0,4,10574,7689,2023-07-20,2024-08-08,9,1412865,11836,11836,2695,4,2,16,64,1028,51
0,0,16869,8896,2024-05-31,2023-08-18,7,1162560,11837,11837,9313,0,6,12,256,2028,42
0,0,10089,7773,2023-05-02,2024-10-18,1,157622,11838,11838,971,1,3,8,128,256,6
0,3,5783,2065,2024-07-06,2024-11-02,5,57670,11839,11839,10141,4,2,6,512,256,55
