product,brand,product_code,price,inward_date,dispatch_date,quantity_sold,sales,lap_customer_id,lap_customer_name,customer_location,region,processor_specification,ram,rom,ssd,stock_in_inventory,Product segmentation
0,2,21502,12853,04-11-2024,16-08-2023,7,1374716,9395,9395,12676,4,1,4,128,512,31,Best selling lap
0,6,23434,8396,09-01-2024,06-12-2024,5,811500,9396,9396,6349,3,1,32,256,1028,5,Low demand lap
0,1,21585,15775,21-11-2024,14-08-2023,9,360369,9396,9396,13003,1,4,32,1028,256,13,High storage lap
0,1,6143,12657,18-04-2023,28-01-2025,4,779332,9397,9397,670,0,5,8,512,1028,58,Low demand lap
0,6,17844,17424,19-04-2023,23-02-2024,7,371875,9398,9398,683,3,5,32,256,512,32,Low demand lap
0,2,8457,6184,23-07-2023,17-09-2024,6,876402,9399,9399,2789,3,6,32,256,256,49,Best selling lap
0,7,1560,18442,26-09-2024,30-08-2023,5,303805,9400,9400,11861,3,7,6,256,512,10,Low demand lap
0,2,15614,9740,23-03-2023,23-03-2025,9,1553643,9401,9401,58,2,4,16,1028,256,35,Best selling lap
0,6,150,22290,01-12-2024,21-05-2023,6,53886,9402,9402,13230,2,5,12,64,1028,52,Low demand lap
0,1,15568,16647,22-11-2024,12-12-2024,1,46868,9403,9403,13024,0,1,32,256,256,59,Low demand lap
0,0,22161,8866,17-05-2023,15-11-2024,8,1327040,9404,9404,1331,0,7,16,64,256,17,Best selling lap
0,8,18459,2027,04-07-2023,20-02-2024,3,345282,9405,9405,2347,1,1,12,64,512,37,Low demand lap
0,6,15044,7417,31-01-2025,31-07-2024,6,929898,9406,9406,14637,2,4,12,256,256,17,Best selling lap
0,4,23749,8520,04-08-2024,21-11-2024,8,130616,9407,9407,10763,2,6,6,256,2028,12,High ssd lap
0,8,18360,7554,05-08-2024,16-06-2023,1,155932,9407,9407,10794,4,3,6,64,1028,20,Low demand lap
0,7,2968,22565,21-03-2023,28-05-2023,8,736832,9408,9408,9,4,6,8,64,2028,12,High ssd lap
0,2,6813,13510,26-11-2024,09-03-2025,2,42504,9409,9409,13116,3,6,12,1028,512,48,High storage lap
0,1,24009,19879,08-12-2024,03-12-2024,9,642609,9410,9410,13372,3,7,4,512,512,21,Low demand lap
0,2,5614,3044,07-12-2024,04-10-2024,8,982920,9411,9411,13361,3,1,8,128,1028,39,Best selling lap
0,0,16898,21839,01-03-2024,03-12-2023,6,517878,9412,9412,7377,1,2,12,256,512,24,Low demand lap
0,1,24035,18791,11-07-2023,07-12-2023,10,633300,9413,9413,2518,0,0,16,64,256,32,Low demand lap
0,1,1636,18745,13-08-2023,19-01-2025,8,503480,9413,9413,3248,2,0,16,512,512,23,Low demand lap
0,6,555,9531,01-09-2023,23-12-2023,7,1196909,9413,9413,3673,4,6,16,256,512,29,Best selling lap
0,5,7248,10513,08-10-2023,13-08-2023,6,1071948,9413,9413,4533,3,7,12,1028,256,8,High storage lap
0,2,10564,1545,25-12-2024,19-02-2024,7,779618,9413,9413,13776,0,4,8,1028,1028,31,High storage lap
0,1,19299,20730,20-07-2023,27-03-2025,2,155330,9414,9414,2712,2,3,6,1028,1028,21,High storage lap
0,1,16113,6738,14-02-2025,06-01-2024,2,300276,9415,9415,14915,0,5,8,256,512,24,Low demand lap
0,7,20822,20594,06-01-2024,03-11-2023,1,76708,9416,9416,6278,3,1,8,512,2028,8,High ssd lap
0,2,10757,19753,18-03-2025,23-01-2024,10,703720,9417,9417,15578,2,5,16,64,2028,6,High ssd lap
0,7,11902,10566,04-05-2024,26-05-2023,6,1073994,9418,9418,8725,2,1,12,64,512,13,Best selling lap
0,2,22362,13367,04-03-2024,16-01-2025,5,100655,9419,9419,7461,1,3,16,256,256,8,Low demand lap
0,2,21075,4889,13-06-2023,30-04-2023,5,682115,9420,9420,1857,2,5,4,128,2028,6,High ssd lap
0,8,17485,22046,11-05-2023,17-04-2024,4,351560,9421,9421,1202,2,0,8,64,2028,9,High ssd lap
0,2,4285,15994,25-09-2023,05-12-2023,6,250506,9422,9422,4259,3,5,4,512,256,7,Low demand lap
0,8,20276,6955,09-06-2023,05-11-2024,4,607028,9423,9423,1806,2,1,8,64,512,58,Low demand lap
0,4,13952,12911,03-01-2024,12-09-2024,8,1574176,9423,9423,6225,4,0,32,64,1028,51,Best selling lap
0,1,23784,22984,19-06-2023,06-01-2025,1,95420,9424,9424,2001,3,1,16,64,2028,20,High ssd lap
0,3,16921,6609,04-11-2023,07-11-2024,9,1343538,9424,9424,4950,3,3,16,512,256,32,Best selling lap
0,3,18673,18123,16-11-2023,13-01-2025,9,525753,9424,9424,5184,4,2,4,1028,512,37,High storage lap
0,5,7990,10111,28-12-2023,03-12-2024,5,877655,9424,9424,6091,3,5,12,64,512,3,Low demand lap
0,6,18641,14646,30-01-2024,12-03-2024,10,307780,9424,9424,6813,0,1,4,1028,2028,37,High storage lap
0,2,23563,20190,09-04-2024,27-07-2024,7,516089,9424,9424,8219,3,7,12,256,2028,12,High ssd lap
0,1,22686,15089,06-05-2024,17-02-2025,6,206718,9424,9424,8778,0,1,4,64,1028,57,Low demand lap
0,4,3392,1097,27-11-2024,23-01-2025,2,216158,9424,9424,13119,4,3,8,64,256,57,Low demand lap
0,2,4270,23224,15-01-2025,13-01-2024,3,292134,9424,9424,14261,0,4,8,1028,2028,26,High storage lap
0,4,16337,8038,21-06-2023,07-12-2024,4,638432,9425,9425,2037,3,2,12,512,256,2,Low demand lap
0,1,24447,10199,31-03-2024,28-08-2024,4,705028,9425,9425,8025,3,3,32,128,2028,14,High ssd lap
0,0,16853,10962,07-06-2024,09-01-2025,10,1819150,9425,9425,9456,4,1,16,512,256,53,Best selling lap
0,0,8074,17078,10-03-2025,03-03-2025,8,402960,9425,9425,15473,3,7,8,1028,1028,5,High storage lap
0,2,19238,12057,22-01-2025,09-09-2023,8,1522312,9426,9426,14419,1,2,6,64,512,55,Best selling lap
0,0,3666,19886,23-12-2023,22-12-2024,1,71421,9427,9427,5969,4,0,8,1028,256,48,High storage lap
0,0,9274,14082,28-12-2024,05-10-2023,2,52090,9427,9427,13821,4,0,4,1028,2028,1,High storage lap
0,0,15165,10192,18-02-2024,06-04-2024,2,352322,9428,9428,7199,2,2,6,1028,256,41,High storage lap
0,6,22689,185,18-09-2023,27-04-2024,10,1012950,9429,9429,4094,0,1,16,128,512,27,Best selling lap
0,2,20428,6227,30-01-2025,28-01-2025,9,1317339,9430,9430,14613,2,5,32,64,512,45,Best selling lap
0,1,21946,10571,28-05-2023,17-09-2023,1,179025,9431,9431,1566,4,4,6,128,256,42,Low demand lap
0,8,12074,17706,02-08-2023,18-04-2025,9,496989,9431,9431,2984,0,5,16,256,512,58,Low demand lap
0,1,6050,2559,25-11-2023,27-09-2023,10,1190540,9431,9431,5418,3,5,8,512,1028,6,Best selling lap
0,4,20054,18198,08-03-2024,26-01-2025,2,117906,9431,9431,7532,3,5,32,64,512,23,Low demand lap
0,1,3876,8031,26-03-2024,22-04-2024,5,797895,9431,9431,7940,3,7,32,512,2028,46,High ssd lap
0,2,22862,22152,23-07-2024,26-04-2024,4,355000,9431,9431,10523,0,6,8,512,512,44,Low demand lap
0,0,272,4706,06-03-2025,15-10-2024,4,540712,9431,9431,15388,3,4,16,256,256,39,Low demand lap
0,0,16861,21719,28-09-2023,11-10-2023,1,85304,9432,9432,4351,1,1,6,64,2028,3,High ssd lap
0,8,20223,13704,11-09-2024,20-04-2024,4,91872,9433,9433,11569,3,5,4,512,1028,54,Low demand lap
0,2,18603,22247,27-10-2024,25-03-2024,10,89480,9433,9433,12500,3,2,32,512,256,33,Low demand lap
0,6,16403,16382,09-11-2024,18-02-2025,10,448100,9433,9433,12752,1,7,12,256,2028,51,High ssd lap
0,5,15503,14528,15-02-2025,20-03-2024,4,119276,9434,9434,14927,0,3,4,1028,512,57,High storage lap
0,4,9255,16715,13-08-2024,21-11-2024,8,380216,9435,9435,10952,4,4,32,1028,1028,47,High storage lap
0,3,17986,3915,01-10-2023,06-04-2025,7,904883,9436,9436,4428,1,7,8,128,2028,39,High ssd lap
0,1,12062,5789,20-05-2024,17-01-2025,5,714665,9436,9436,9072,4,1,32,128,512,5,Low demand lap
0,5,494,20840,18-11-2023,18-06-2024,9,706851,9437,9437,5211,2,4,4,512,512,44,Low demand lap
0,3,7506,9336,31-12-2023,20-10-2023,5,847205,9437,9437,6161,4,2,8,256,2028,49,High ssd lap
0,4,24536,9461,20-05-2023,11-08-2023,7,1193353,9438,9438,1389,0,5,8,256,256,41,Best selling lap
0,2,1618,6447,28-09-2023,30-04-2024,10,1480460,9439,9439,4353,1,4,4,128,512,57,Best selling lap
0,5,21347,18790,29-01-2025,15-08-2023,6,379956,9439,9439,14577,1,2,8,128,512,4,Low demand lap
0,0,23612,2572,14-05-2023,14-03-2025,9,1072521,9440,9440,1274,3,3,12,1028,2028,60,Best selling lap
0,0,13821,16852,05-04-2024,15-10-2024,2,97098,9440,9440,8121,2,2,16,256,1028,51,Low demand lap
0,0,23475,1160,19-02-2025,01-10-2023,10,1086090,9441,9441,15032,1,1,6,128,512,14,Best selling lap
0,1,16374,4920,13-09-2023,26-10-2024,9,1229364,9442,9442,3960,4,0,12,256,512,59,Best selling lap
0,8,22494,4627,18-05-2023,21-09-2023,2,26896,9443,9443,1353,4,5,8,256,256,12,Low demand lap
0,1,24722,8494,04-06-2024,16-03-2024,8,1303840,9443,9443,9399,2,6,6,64,512,22,Best selling lap
0,6,4930,6994,19-02-2025,29-12-2023,1,152009,9444,9444,15030,2,0,8,64,512,38,Low demand lap
0,1,17774,17013,25-07-2023,10-10-2023,10,499010,9445,9445,2818,1,1,16,1028,512,49,High storage lap
0,2,1355,21562,15-09-2023,07-07-2023,3,252585,9445,9445,4034,1,3,6,64,1028,55,Low demand lap
0,0,21032,14062,26-02-2025,17-09-2023,1,25846,9445,9445,15189,1,4,6,1028,2028,24,High storage lap
0,8,20483,20615,15-04-2023,20-09-2023,6,461130,9446,9446,578,1,0,4,128,256,35,Low demand lap
0,1,21573,16598,09-09-2023,18-04-2024,8,371280,9446,9446,3866,1,4,4,512,2028,37,High ssd lap
0,4,9501,11548,12-09-2023,03-07-2024,8,1490952,9447,9447,3942,2,0,4,64,512,49,Best selling lap
0,0,3632,17315,02-04-2024,18-06-2023,8,417720,9448,9448,8063,1,6,32,256,1028,11,Low demand lap
0,1,21004,10368,27-01-2025,18-03-2025,1,177723,9449,9449,14556,4,4,4,128,512,27,Low demand lap
0,0,22614,4784,24-04-2023,12-02-2025,2,27140,9450,9450,846,3,5,32,64,1028,57,Low demand lap
0,1,10052,3829,17-05-2023,12-08-2024,7,900683,9450,9450,1335,0,2,32,1028,1028,43,High storage lap
0,5,12028,17815,22-08-2024,09-05-2023,5,280240,9450,9450,11132,4,2,16,1028,1028,43,High storage lap
0,1,14241,497,10-08-2023,19-12-2023,10,1037000,9451,9451,3162,4,7,6,256,1028,46,Best selling lap
0,6,1402,14404,08-11-2023,19-05-2024,1,28692,9451,9451,5047,3,1,6,512,256,12,Low demand lap
0,4,1330,14857,29-12-2023,16-02-2025,3,97416,9452,9452,6115,1,7,32,256,512,19,Low demand lap
0,4,13577,16287,31-12-2023,22-03-2025,1,44039,9452,9452,6158,3,1,12,512,1028,51,Low demand lap
0,2,9595,5105,01-08-2023,25-05-2023,4,551500,9453,9453,2969,1,6,12,512,256,52,Low demand lap
0,3,1277,13020,30-10-2023,17-12-2023,5,988060,9454,9454,4857,1,6,16,128,2028,13,High ssd lap
0,0,24461,11469,27-09-2023,23-08-2024,7,1300544,9455,9455,4347,2,7,32,64,256,9,Best selling lap
0,3,16533,22001,13-12-2023,28-11-2023,6,525660,9456,9456,5790,3,5,16,1028,2028,25,High storage lap
0,1,13239,6242,27-02-2025,27-04-2025,2,293022,9456,9456,15209,1,1,16,64,256,57,Low demand lap
0,4,15807,346,19-01-2024,02-11-2024,7,717766,9457,9457,6586,3,4,16,512,2028,25,High ssd lap
0,8,5037,16740,18-12-2024,30-03-2024,4,190712,9458,9458,13603,4,0,8,64,512,38,Low demand lap
0,1,4789,330,10-08-2023,01-06-2023,6,614550,9459,9459,3172,2,3,12,256,256,23,Best selling lap
0,6,7098,12648,17-07-2023,09-04-2025,4,779004,9460,9460,2645,1,7,12,512,1028,43,Low demand lap
0,4,13795,372,10-03-2024,30-09-2024,1,102711,9461,9461,7596,2,7,16,256,2028,53,High ssd lap
0,1,8085,18113,17-04-2024,05-02-2024,8,466424,9462,9462,8349,3,7,12,64,256,60,Low demand lap
0,6,2885,4521,24-09-2024,11-08-2023,9,1203885,9462,9462,11825,4,6,8,1028,2028,32,Best selling lap
0,6,4008,13745,26-06-2023,06-02-2025,9,209457,9463,9463,2177,1,0,4,512,1028,52,Low demand lap
0,3,12009,12274,02-02-2024,13-04-2024,7,1343027,9464,9464,6882,2,5,32,128,512,50,Best selling lap
0,0,6751,4454,25-07-2023,24-08-2024,7,93310,9465,9465,2824,2,7,16,256,512,32,Low demand lap
0,1,5997,8156,17-11-2024,13-09-2024,8,1283944,9465,9465,12908,1,7,12,64,2028,57,Best selling lap
0,6,3917,5251,13-01-2024,19-09-2023,6,833280,9466,9466,6437,4,5,6,64,2028,56,High ssd lap
0,5,3476,12572,04-05-2024,13-01-2024,1,194181,9467,9467,8719,4,1,16,1028,2028,54,High storage lap
0,4,18997,8803,12-07-2023,02-11-2023,8,1323264,9468,9468,2539,2,7,4,1028,1028,1,Best selling lap
0,2,2991,13381,29-12-2023,21-12-2024,1,20236,9469,9469,6112,2,1,16,256,1028,53,Low demand lap
0,2,11367,19534,29-12-2024,08-07-2024,8,550184,9469,9469,13834,3,3,8,256,2028,7,High ssd lap
0,1,12321,3489,27-11-2024,08-12-2024,3,378222,9470,9470,13129,4,7,8,1028,256,34,High storage lap
0,2,8173,9077,22-01-2024,11-12-2023,9,1507509,9471,9471,6637,0,7,4,256,512,42,Best selling lap
0,1,2005,7669,21-11-2024,23-12-2024,1,156848,9472,9472,13006,0,2,12,512,1028,30,Low demand lap
0,8,10780,1329,06-03-2025,14-06-2023,1,109852,9473,9473,15380,4,4,32,512,256,39,Low demand lap
0,0,434,17890,11-02-2024,28-08-2023,3,169908,9474,9474,7049,2,3,16,256,256,52,Low demand lap
0,4,18138,22107,15-02-2024,11-12-2023,9,795681,9475,9475,7161,0,6,6,128,256,37,Low demand lap
0,0,2668,22516,13-09-2024,09-09-2024,8,73344,9475,9475,11621,3,7,16,256,1028,38,Low demand lap
0,6,17261,9309,28-02-2025,17-01-2025,10,1692460,9475,9475,15227,0,1,6,1028,2028,13,Best selling lap
0,2,1129,21165,10-08-2024,24-10-2024,4,324932,9476,9476,10879,0,2,16,512,512,26,Low demand lap
0,4,16790,19602,05-06-2024,05-07-2023,5,346200,9477,9477,9432,1,0,4,128,1028,52,Low demand lap
0,1,16426,10708,11-09-2023,17-04-2024,8,1439880,9478,9478,3908,4,2,32,256,2028,14,Best selling lap
0,1,12725,18503,23-01-2025,30-03-2023,8,489944,9478,9478,14435,2,2,12,512,512,7,Low demand lap
0,0,7356,1460,29-12-2024,16-06-2024,1,110717,9479,9479,13846,3,1,16,1028,2028,27,High storage lap
0,8,24042,20874,01-09-2023,27-08-2024,4,315192,9480,9480,3676,1,7,6,1028,512,20,High storage lap
0,2,30,7721,20-12-2024,20-07-2024,6,943554,9481,9481,13662,4,1,6,64,512,3,Best selling lap
0,2,15185,16851,03-02-2024,24-06-2023,3,145641,9482,9482,6910,1,6,6,256,2028,23,High ssd lap
0,0,3811,12070,12-11-2024,15-02-2025,1,190386,9483,9483,12818,1,4,6,1028,1028,20,High storage lap
0,1,8930,12893,12-05-2024,12-02-2025,8,1573056,9484,9484,8902,0,3,6,128,1028,30,Best selling lap
0,1,16667,18426,30-09-2024,06-12-2023,6,363918,9484,9484,11953,0,2,4,256,256,31,Low demand lap
0,2,183,17465,15-11-2024,04-09-2023,2,106876,9484,9484,12865,0,7,12,512,512,33,Low demand lap
0,1,17887,14945,22-01-2025,18-01-2025,3,99603,9484,9484,14422,1,4,4,512,256,37,Low demand lap
0,6,22428,21444,17-03-2025,25-09-2023,2,166704,9484,9484,15567,1,2,8,512,2028,37,High ssd lap
0,0,21278,13591,22-01-2024,26-01-2024,1,22086,9485,9485,6636,3,2,6,64,256,44,Low demand lap
0,4,23941,10168,04-02-2024,22-04-2023,9,1583550,9485,9485,6921,0,4,32,1028,256,5,Best selling lap
0,0,4123,5438,19-09-2023,21-05-2024,6,842508,9486,9486,4114,1,5,4,64,2028,35,High ssd lap
0,2,24767,9769,22-10-2023,08-09-2024,3,518814,9486,9486,4758,4,6,16,128,512,15,Low demand lap
0,1,7415,12452,19-11-2024,08-01-2024,1,193256,9486,9486,12967,0,6,16,64,512,51,Low demand lap
0,1,12047,13346,31-01-2025,19-08-2023,8,1599568,9486,9486,14638,4,2,12,1028,1028,30,Best selling lap
0,8,24746,3133,15-08-2024,30-12-2024,6,740556,9487,9487,11006,4,3,8,64,2028,60,High ssd lap
0,0,19942,18469,14-09-2023,06-09-2024,8,487984,9488,9488,3975,2,6,32,1028,512,33,High storage lap
0,1,20071,15659,16-12-2023,23-06-2023,9,352224,9488,9488,5839,2,6,4,512,512,7,Low demand lap
0,0,19016,9645,20-06-2023,02-01-2025,4,687592,9489,9489,2023,0,7,32,256,1028,48,Low demand lap
0,0,3307,22716,12-08-2024,05-10-2024,4,37336,9490,9490,10924,0,6,6,128,256,8,Low demand lap
0,4,21832,12336,15-08-2023,23-11-2024,4,769576,9491,9491,3280,0,6,8,128,2028,49,High ssd lap
0,0,12667,3573,16-04-2023,04-04-2024,2,253240,9492,9492,599,4,5,32,128,1028,1,Low demand lap
0,0,20989,689,19-05-2023,18-05-2023,1,104999,9493,9493,1377,4,4,4,512,512,15,Low demand lap
0,6,24792,21244,21-03-2024,20-03-2025,5,409145,9494,9494,7820,1,0,12,256,256,60,Low demand lap
0,1,1970,3129,31-01-2024,02-05-2023,3,370248,9495,9495,6839,0,7,32,512,512,38,Low demand lap
0,7,9098,20899,06-04-2023,04-01-2025,8,632056,9496,9496,360,2,5,8,64,1028,42,Low demand lap
0,0,16095,6492,12-01-2024,17-11-2024,6,890814,9497,9497,6406,3,1,32,1028,2028,32,High storage lap
0,2,14269,22806,07-05-2024,29-03-2025,10,94110,9498,9498,8784,1,6,6,128,512,16,Low demand lap
0,2,7531,8511,18-02-2025,21-04-2024,5,816110,9499,9499,15013,0,2,32,1028,512,22,High storage lap
0,4,15934,12986,05-08-2023,30-08-2023,3,591873,9500,9500,3044,2,4,32,512,512,49,Low demand lap
0,3,23588,20695,06-09-2023,14-08-2024,6,464598,9501,9501,3798,1,0,16,1028,2028,35,High storage lap
0,4,5364,1201,21-02-2025,12-03-2025,4,435556,9501,9501,15076,1,4,8,1028,2028,44,High storage lap
0,1,22579,7551,23-09-2024,22-09-2024,6,935496,9502,9502,11797,3,3,32,512,512,6,Best selling lap
0,4,2960,13308,01-04-2023,21-01-2025,7,1397767,9503,9503,252,4,0,6,256,1028,52,Best selling lap
0,4,8192,16866,28-04-2023,17-03-2024,3,145914,9503,9503,893,1,6,12,64,1028,19,Low demand lap
0,5,13103,15994,07-06-2023,09-02-2025,4,167004,9503,9503,1788,3,6,4,128,2028,45,High ssd lap
0,0,6026,3972,11-06-2023,22-12-2024,1,129696,9503,9503,1819,4,2,32,64,2028,5,High ssd lap
0,6,14252,16188,13-09-2023,29-11-2024,3,129780,9503,9503,3968,4,3,32,64,2028,54,High ssd lap
0,1,20536,19334,16-10-2023,02-02-2024,10,673010,9503,9503,4666,0,0,4,256,2028,1,High ssd lap
0,5,5328,17356,04-11-2023,19-11-2024,7,368312,9503,9503,4942,1,3,4,128,2028,37,High ssd lap
0,2,4151,18805,09-11-2023,27-03-2024,4,253984,9503,9503,5058,4,7,4,1028,256,35,High storage lap
0,5,8625,5222,10-06-2024,12-11-2024,10,138650,9504,9504,9509,2,5,8,512,512,58,Low demand lap
0,1,14345,21319,13-02-2025,17-10-2024,3,247230,9505,9505,14903,3,6,4,512,256,7,Low demand lap
0,1,7224,14996,14-11-2023,23-03-2024,10,335870,9506,9506,5165,1,5,12,512,512,4,Low demand lap
0,1,18957,3839,26-08-2024,27-09-2023,3,386193,9507,9507,11195,0,4,16,128,256,38,Low demand lap
0,8,20708,8041,26-07-2024,24-02-2024,3,478854,9508,9508,10589,1,4,4,1028,512,41,High storage lap
0,8,20076,5328,26-05-2023,13-07-2024,4,558152,9509,9509,1498,1,6,6,512,1028,31,Low demand lap
0,8,24454,14730,21-10-2023,16-07-2024,4,125936,9509,9509,4750,3,3,8,64,512,2,Low demand lap
0,1,4477,16543,11-03-2025,20-06-2024,1,45967,9510,9510,15477,1,7,8,256,512,31,Low demand lap
0,0,1630,9719,07-12-2024,12-09-2024,5,862140,9511,9511,13363,4,2,12,256,256,28,Low demand lap
0,2,10194,1129,28-04-2023,02-03-2024,9,975249,9512,9512,892,0,1,12,256,512,2,Best selling lap
0,6,195,19022,25-08-2023,16-11-2024,8,519592,9513,9513,3514,1,4,4,256,2028,20,High ssd lap
0,4,8807,16252,11-07-2024,29-08-2024,5,218910,9513,9513,10262,2,7,16,64,512,40,Low demand lap
0,4,6198,770,05-10-2024,11-07-2024,7,73941,9513,9513,12040,4,3,32,256,512,46,Low demand lap
0,1,15898,7090,13-09-2024,17-09-2024,7,1068158,9514,9514,11622,3,3,6,64,2028,47,High ssd lap
0,8,3736,18047,03-02-2025,29-04-2023,5,289085,9514,9514,14710,4,3,16,256,256,30,Low demand lap
0,2,18055,2300,09-02-2025,27-01-2024,4,468228,9514,9514,14808,2,2,4,256,256,19,Low demand lap
0,0,3426,18028,19-01-2025,27-10-2023,3,172932,9515,9515,14354,3,5,8,512,1028,15,Low demand lap
0,1,18032,5743,20-04-2024,02-01-2025,9,1283049,9516,9516,8399,0,1,12,1028,512,36,Best selling lap
0,2,19084,19200,27-07-2024,07-04-2024,2,132538,9516,9516,10609,4,3,6,256,1028,50,Low demand lap
0,7,5926,6172,10-05-2023,20-05-2024,9,1313901,9517,9517,1174,3,2,6,1028,512,31,Best selling lap
0,1,12873,1741,03-08-2023,24-03-2024,2,22586,9518,9518,3012,1,3,12,256,1028,38,Low demand lap
0,1,24143,3128,22-02-2025,11-11-2024,1,123415,9518,9518,15080,1,0,6,64,1028,52,Low demand lap
0,0,15399,5935,21-07-2024,15-06-2023,5,720630,9519,9519,10489,2,6,4,128,256,7,Low demand lap
0,5,113,6459,03-02-2025,27-09-2023,9,1333467,9520,9520,14708,3,6,8,512,1028,3,Best selling lap
0,1,12618,14791,20-02-2025,28-06-2024,6,191478,9521,9521,15040,3,3,16,512,512,38,Low demand lap
0,0,23791,11088,06-09-2024,14-12-2023,9,1645983,9522,9522,11473,4,2,8,128,1028,18,Best selling lap
0,7,16999,807,14-09-2023,01-06-2024,1,105967,9523,9523,3999,4,0,12,512,512,24,Low demand lap
0,6,508,3786,17-09-2024,17-04-2023,5,641815,9523,9523,11702,2,7,32,1028,256,16,High storage lap
0,0,6144,23548,07-03-2025,26-06-2024,2,199854,9523,9523,15410,4,0,16,256,2028,10,High ssd lap
0,7,16547,5304,26-11-2023,24-12-2023,8,1115080,9524,9524,5434,0,3,12,64,2028,40,Best selling lap
0,0,20181,11827,27-06-2024,20-04-2024,4,754736,9524,9524,9936,1,5,8,1028,1028,23,High storage lap
0,8,14465,452,09-02-2024,29-10-2023,2,206624,9525,9525,6991,0,5,4,128,2028,16,High ssd lap
0,6,6146,22821,14-11-2023,10-12-2024,7,65926,9526,9526,5160,3,2,8,1028,2028,56,High storage lap
0,0,5256,5772,30-05-2024,29-11-2024,2,285622,9526,9526,9286,3,3,6,256,1028,5,Low demand lap
0,1,12502,4726,08-01-2024,20-04-2023,5,676645,9527,9527,6325,3,6,6,256,2028,12,High ssd lap
0,0,941,1107,27-06-2024,05-02-2024,8,865248,9528,9528,9939,4,1,4,64,2028,22,Best selling lap
0,0,24546,18586,11-05-2024,17-03-2025,4,24700,9529,9529,8893,1,4,8,64,2028,21,High ssd lap
0,8,12240,3265,18-01-2024,04-11-2023,5,621680,9530,9530,6548,2,4,4,64,512,45,Low demand lap
0,5,5550,18242,11-11-2023,09-03-2025,5,296205,9531,9531,5103,3,4,32,256,1028,29,Low demand lap
0,1,24858,12312,20-10-2023,16-05-2023,6,1153038,9532,9532,4740,4,6,16,1028,2028,54,High storage lap
0,4,19260,7937,10-02-2024,08-12-2024,2,317814,9533,9533,7024,4,7,6,512,512,4,Low demand lap
0,4,6744,18304,03-04-2023,22-01-2024,10,596730,9534,9534,298,4,6,6,64,256,60,Low demand lap
0,1,13362,21527,06-05-2024,03-04-2024,6,50370,9534,9534,8776,2,2,4,64,256,29,Low demand lap
0,4,1205,21701,21-05-2024,01-02-2025,5,425910,9534,9534,9111,2,4,8,64,256,43,Low demand lap
0,6,18088,12884,15-12-2024,15-02-2025,7,1376165,9535,9535,13556,0,1,6,1028,512,28,Best selling lap
0,1,9253,18778,22-05-2023,19-01-2025,2,126498,9536,9536,1416,0,3,16,1028,2028,7,High storage lap
0,1,3019,21263,04-07-2024,03-02-2025,10,819600,9537,9537,10102,1,3,12,128,2028,26,High ssd lap
0,2,6208,7086,09-02-2025,08-02-2025,3,457680,9537,9537,14808,4,7,4,256,2028,26,High ssd lap
0,8,5060,10608,05-11-2023,03-08-2024,4,717144,9538,9538,4953,4,6,4,64,2028,20,High ssd lap
0,6,18398,11476,23-02-2024,31-03-2025,9,1672533,9538,9538,7250,3,4,6,256,512,16,Best selling lap
0,8,1897,22432,05-02-2024,16-09-2023,8,727616,9539,9539,6924,0,1,4,128,256,9,Low demand lap
0,8,11109,22328,25-12-2023,25-12-2023,7,630602,9540,9540,6042,0,7,8,64,512,28,Low demand lap
0,3,9643,9294,02-07-2023,12-03-2025,10,1691370,9541,9541,2322,0,7,6,128,256,32,Best selling lap
0,0,12637,8913,08-12-2023,02-05-2024,1,166198,9542,9542,5694,1,6,32,256,512,27,Low demand lap
0,8,7695,12145,16-07-2023,27-12-2024,2,381886,9543,9543,2620,4,6,6,128,2028,47,High ssd lap
0,0,17324,19288,20-09-2024,19-12-2024,1,66957,9544,9544,11735,4,4,6,512,512,9,Low demand lap
0,1,12055,8285,22-02-2024,11-10-2024,1,161466,9545,9545,7228,3,3,8,128,256,16,Low demand lap
0,4,2998,230,27-09-2024,31-01-2025,4,406732,9546,9546,11896,1,5,6,1028,2028,18,High storage lap
0,4,11045,20308,12-02-2024,30-01-2025,4,298320,9547,9547,7083,0,7,8,512,512,31,Low demand lap
0,1,14033,278,02-11-2023,27-03-2024,9,917973,9548,9548,4897,1,7,12,128,512,56,Best selling lap
0,5,17039,19921,19-11-2023,18-05-2023,1,71647,9549,9549,5242,3,4,8,512,1028,12,Low demand lap
0,1,18388,19084,03-03-2025,07-04-2025,2,130772,9550,9550,15317,0,4,4,256,1028,39,Low demand lap
0,1,22688,22651,11-04-2023,08-01-2025,3,278337,9551,9551,453,3,5,12,64,256,30,Low demand lap
0,2,4927,10356,22-03-2023,17-12-2023,1,177583,9552,9552,24,0,1,4,256,512,54,Low demand lap
0,4,6998,16403,20-05-2023,02-12-2024,1,44959,9553,9553,1386,3,0,16,256,256,2,Low demand lap
0,4,13756,12799,13-12-2023,23-03-2024,6,1176048,9554,9554,5785,1,1,6,1028,1028,49,High storage lap
0,2,24623,23000,24-04-2024,21-01-2024,10,955360,9555,9555,8508,0,7,8,512,512,18,Best selling lap
0,6,22209,21418,09-06-2024,04-05-2023,4,332928,9556,9556,9497,3,3,32,128,2028,7,High ssd lap
0,4,9629,19538,25-08-2024,11-02-2024,6,412740,9557,9557,11172,3,6,12,128,512,24,Low demand lap
