product,brand,product_code,price,inward_date,dispatch_date,quantity_sold,sales,mobile_customer_id,customer_name,customer_location,region,processor_specification,ram,rom,ssd,stock_in_inventory,cluster
0,1,23554,193876,12-12-2023,20-01-2024,1,193876,14867,14867,1215,2,4,6,64,,39,Mid range phone
0,4,753,72120,12-12-2023,01-01-2024,6,432720,9258,9258,1807,1,3,16,256,,20,Mid range phone
0,12,10121,123924,12-12-2023,25-01-2024,5,619620,8665,8665,2120,0,2,32,128,,44,Gaming phone
0,3,5043,83730,12-12-2023,03-02-2024,6,502380,2689,2689,2496,3,0,12,1028,,53,High stroage phone
0,2,22165,29350,12-12-2023,16-01-2024,6,176100,4236,4236,3282,0,5,8,64,,35,Mid range phone
0,4,8104,115571,12-12-2023,03-02-2024,3,346713,14883,14883,3345,2,1,4,256,,53,Mid range phone
0,12,2212,5691,12-12-2023,05-01-2024,10,56910,7204,7204,4123,3,1,12,512,,24,Mid range phone
0,9,4248,8586,12-12-2023,29-12-2023,7,60102,1717,1717,5454,0,0,16,128,,17,Mid range phone
0,9,6532,32549,12-12-2023,20-01-2024,9,292941,18590,18590,5556,1,0,6,256,,39,Mid range phone
0,10,9800,184752,12-12-2023,27-01-2024,8,1478016,9828,9828,5802,3,1,6,256,,46,Preimum phone
0,5,16217,135113,12-12-2023,11-01-2024,10,1351130,18235,18235,5814,4,1,4,128,,30,Preimum phone
0,8,93,63610,12-12-2023,07-01-2024,3,190830,14265,14265,5958,4,5,12,128,,26,Mid range phone
0,5,12672,179110,12-12-2023,24-12-2023,4,716440,5614,5614,5981,1,4,12,1028,,12,High stroage phone
0,13,23209,157313,12-12-2023,22-12-2023,8,1258504,11518,11518,7407,0,4,32,512,,10,Preimum phone
0,4,22631,131645,12-12-2023,25-12-2023,10,1316450,9759,9759,7874,3,4,6,256,,13,Preimum phone
0,0,16273,21086,12-12-2023,14-01-2024,5,105430,6587,6587,8309,1,2,32,128,,33,Gaming phone
0,0,23748,106039,12-12-2023,09-01-2024,8,848312,20275,20275,8820,1,6,16,256,,28,Preimum phone
0,12,13744,155671,12-12-2023,02-02-2024,3,467013,5727,5727,9167,1,3,12,64,,52,Mid range phone
0,12,3459,51431,12-12-2023,19-12-2023,3,154293,16730,16730,10406,3,4,8,128,,7,Mid range phone
0,10,20631,26023,12-12-2023,26-01-2024,6,156138,6225,6225,10727,4,0,4,128,,45,Mid range phone
0,1,14319,182293,12-12-2023,03-02-2024,1,182293,16382,16382,11261,1,1,32,256,,53,Gaming phone
0,5,17598,88908,12-12-2023,17-12-2023,3,266724,1313,1313,11510,3,6,32,256,,5,Gaming phone
0,0,14063,131135,12-12-2023,19-01-2024,9,1180215,1150,1150,11698,2,5,8,256,,38,Preimum phone
0,12,14535,96510,12-12-2023,11-01-2024,6,579060,15828,15828,12048,0,4,32,128,,30,Gaming phone
0,9,5928,16948,12-12-2023,15-12-2023,9,152532,2402,2402,12606,0,3,32,256,,3,Gaming phone
0,0,1673,198804,12-12-2023,15-12-2023,5,994020,21697,21697,13059,4,4,4,128,,3,Preimum phone
0,5,8800,145461,12-12-2023,10-01-2024,4,581844,14618,14618,13210,2,6,16,1028,,29,High stroage phone
0,9,13280,28064,12-12-2023,20-01-2024,9,252576,6852,6852,13525,2,0,8,1028,,39,High stroage phone
0,6,15084,137614,12-12-2023,09-02-2024,5,688070,5328,5328,14253,1,4,4,64,,59,Mid range phone
0,5,6099,33783,12-12-2023,06-01-2024,9,304047,14071,14071,15212,3,5,12,512,,25,Mid range phone
0,2,20925,175990,12-12-2023,22-01-2024,9,1583910,5641,5641,15392,2,6,32,128,,41,Preimum phone
0,7,6986,183875,13-12-2023,20-01-2024,5,919375,19114,19114,369,2,0,12,64,,38,Preimum phone
0,10,3320,34232,13-12-2023,08-02-2024,9,308088,2592,2592,1764,4,1,6,256,,57,Mid range phone
0,6,21996,187424,13-12-2023,24-12-2023,2,374848,7532,7532,1770,3,1,16,256,,11,Mid range phone
0,9,22483,69843,13-12-2023,06-02-2024,3,209529,3973,3973,2018,2,5,32,128,,55,Gaming phone
0,3,18185,40409,13-12-2023,23-01-2024,7,282863,16267,16267,3252,4,1,16,128,,41,Mid range phone
0,8,14248,144788,13-12-2023,30-01-2024,8,1158304,17256,17256,3595,0,5,4,256,,48,Preimum phone
0,3,15742,176403,13-12-2023,27-12-2023,4,705612,10345,10345,4072,0,3,12,64,,14,Preimum phone
0,11,324,20432,13-12-2023,22-12-2023,3,61296,3614,3614,4705,4,2,12,1028,,9,High stroage phone
0,13,10596,30378,13-12-2023,21-01-2024,8,243024,955,955,5027,0,1,32,512,,39,Gaming phone
0,2,22657,175107,13-12-2023,06-02-2024,6,1050642,5653,5653,5312,3,6,4,128,,55,Preimum phone
0,8,2501,129912,13-12-2023,16-12-2023,4,519648,20974,20974,6048,1,0,8,256,,3,Mid range phone
0,1,18999,143596,13-12-2023,22-12-2023,4,574384,12826,12826,6398,1,3,6,512,,9,Mid range phone
0,13,14497,28030,13-12-2023,24-01-2024,10,280300,19330,19330,6759,1,1,12,64,,42,Mid range phone
0,10,13159,177370,13-12-2023,26-01-2024,4,709480,4389,4389,6851,2,5,8,1028,,44,High stroage phone
0,0,10284,123584,13-12-2023,26-01-2024,6,741504,5717,5717,7342,0,4,4,1028,,44,High stroage phone
0,0,16483,52818,13-12-2023,23-01-2024,1,52818,7492,7492,7472,3,1,32,64,,41,Gaming phone
0,0,7800,102837,13-12-2023,28-12-2023,1,102837,9962,9962,7817,1,4,12,128,,15,Mid range phone
0,11,11607,123292,13-12-2023,31-12-2023,1,123292,3092,3092,8236,2,0,4,64,,18,Mid range phone
0,8,6781,74068,13-12-2023,10-01-2024,9,666612,11239,11239,8901,0,5,16,64,,28,Mid range phone
0,8,4972,102465,13-12-2023,03-01-2024,5,512325,21503,21503,9903,0,4,4,128,,21,Mid range phone
0,7,18961,184461,13-12-2023,20-01-2024,3,553383,17919,17919,11736,3,0,4,1028,,38,High stroage phone
0,12,10534,42477,13-12-2023,06-01-2024,8,339816,4150,4150,12083,2,6,12,256,,24,Mid range phone
0,8,15488,36244,13-12-2023,19-12-2023,6,217464,21573,21573,12320,4,2,4,512,,6,Mid range phone
0,12,23545,63032,13-12-2023,04-01-2024,8,504256,3391,3391,12638,4,1,6,256,,22,Mid range phone
0,6,22882,23835,13-12-2023,07-01-2024,10,238350,3753,3753,12736,2,4,4,512,,25,Mid range phone
0,0,9129,73579,13-12-2023,01-01-2024,3,220737,15054,15054,12815,0,6,6,64,,19,Mid range phone
0,8,246,153627,13-12-2023,15-12-2023,4,614508,2240,2240,13086,0,5,4,64,,2,Mid range phone
0,13,797,21233,14-12-2023,29-12-2023,2,42466,12703,12703,16,0,0,8,128,,15,Mid range phone
0,9,16116,174607,14-12-2023,07-01-2024,10,1746070,14096,14096,83,1,1,4,512,,24,Preimum phone
0,6,19055,80152,14-12-2023,06-01-2024,10,801520,14729,14729,331,2,2,32,512,,23,Gaming phone
0,11,760,190067,14-12-2023,19-01-2024,10,1900670,7635,7635,1360,1,4,4,1028,,36,Preimum phone
0,5,3153,94825,14-12-2023,09-02-2024,9,853425,16005,16005,1991,4,4,32,512,,57,Gaming phone
0,12,12456,188130,14-12-2023,01-01-2024,7,1316910,6328,6328,2483,4,6,12,256,,18,Preimum phone
0,6,7807,115584,14-12-2023,17-12-2023,9,1040256,327,327,4021,1,5,4,1028,,3,High stroage phone
0,0,22011,106329,14-12-2023,01-02-2024,6,637974,4282,4282,4883,1,3,6,1028,,49,High stroage phone
0,0,3653,117946,14-12-2023,20-12-2023,4,471784,21695,21695,5298,1,1,8,64,,6,Mid range phone
0,12,15842,58184,14-12-2023,24-12-2023,1,58184,3613,3613,5317,3,1,6,64,,10,Mid range phone
0,10,24537,43391,14-12-2023,11-01-2024,9,390519,12704,12704,5836,4,5,6,64,,28,Mid range phone
0,10,20168,17366,14-12-2023,01-02-2024,7,121562,234,234,6028,0,3,16,512,,49,Mid range phone
0,0,12698,165389,14-12-2023,30-01-2024,4,661556,10154,10154,6373,0,3,16,64,,47,Mid range phone
0,7,17246,99754,14-12-2023,23-01-2024,8,798032,1862,1862,6591,4,6,16,512,,40,Preimum phone
0,12,17449,155263,14-12-2023,30-01-2024,9,1397367,21313,21313,6960,1,6,4,512,,47,Preimum phone
0,7,17194,89595,14-12-2023,28-01-2024,3,268785,17080,17080,7098,2,1,12,1028,,45,High stroage phone
0,7,9878,153384,14-12-2023,10-01-2024,1,153384,5806,5806,7342,2,5,32,128,,27,Gaming phone
0,13,21123,45713,14-12-2023,01-01-2024,3,137139,11458,11458,7608,0,1,16,256,,18,Mid range phone
0,8,7970,143310,14-12-2023,07-01-2024,3,429930,1043,1043,9340,4,6,8,512,,24,Mid range phone
0,4,18520,114722,14-12-2023,01-01-2024,5,573610,2995,2995,10908,4,3,6,1028,,18,High stroage phone
0,9,1136,189710,14-12-2023,20-12-2023,9,1707390,15124,15124,11437,3,0,4,1028,,6,Preimum phone
0,0,22452,17954,14-12-2023,20-01-2024,3,53862,1668,1668,12255,3,3,12,64,,37,Mid range phone
0,1,3464,35669,14-12-2023,20-12-2023,10,356690,16085,16085,12452,1,5,6,256,,6,Mid range phone
0,0,22420,94122,14-12-2023,12-02-2024,2,188244,20541,20541,12530,0,0,8,512,,60,Mid range phone
0,7,553,74908,14-12-2023,24-01-2024,3,224724,11752,11752,12962,2,6,8,256,,41,Mid range phone
0,4,11442,80317,14-12-2023,24-01-2024,4,321268,9517,9517,13729,0,0,16,256,,41,Mid range phone
0,12,4149,67337,14-12-2023,11-01-2024,8,538696,21592,21592,14682,1,4,4,512,,28,Mid range phone
0,2,14627,179904,14-12-2023,08-01-2024,3,539712,20222,20222,14937,2,2,8,256,,25,Mid range phone
0,3,20784,99935,15-12-2023,05-02-2024,8,799480,9825,9825,195,3,6,32,64,,52,Gaming phone
0,11,471,181100,15-12-2023,12-02-2024,1,181100,622,622,214,1,5,6,64,,59,Mid range phone
0,12,11924,26883,15-12-2023,06-02-2024,7,188181,2646,2646,528,2,4,16,128,,53,Mid range phone
0,13,8136,30926,15-12-2023,26-01-2024,6,185556,14643,14643,1673,2,2,12,1028,,42,High stroage phone
0,6,9219,81066,15-12-2023,05-01-2024,1,81066,2476,2476,2394,2,0,16,1028,,21,High stroage phone
0,9,6863,174279,15-12-2023,17-12-2023,6,1045674,20431,20431,3020,3,3,16,1028,,2,High stroage phone
0,9,11925,35256,15-12-2023,12-02-2024,9,317304,19039,19039,3074,2,2,12,128,,59,Mid range phone
0,10,13856,76272,15-12-2023,02-01-2024,1,76272,19095,19095,4755,3,6,32,256,,18,Gaming phone
0,8,10426,199530,15-12-2023,20-01-2024,9,1795770,21256,21256,5535,1,5,4,1028,,36,Preimum phone
0,7,17379,153432,15-12-2023,05-01-2024,8,1227456,2772,2772,6814,4,2,16,64,,21,Preimum phone
0,13,18460,122436,15-12-2023,22-12-2023,5,612180,6012,6012,6890,4,1,16,128,,7,Mid range phone
0,6,21700,8231,15-12-2023,07-02-2024,4,32924,13496,13496,6898,3,2,4,64,,54,Mid range phone
0,0,11528,193833,15-12-2023,24-12-2023,6,1162998,17335,17335,7061,4,4,4,512,,9,Preimum phone
0,8,23319,168925,15-12-2023,08-01-2024,9,1520325,17520,17520,7807,0,1,8,512,,24,Preimum phone
0,0,6572,26167,15-12-2023,31-12-2023,1,26167,1310,1310,8025,4,0,32,128,,16,Gaming phone
0,0,2427,30071,15-12-2023,30-12-2023,10,300710,8246,8246,9330,3,2,32,64,,15,Gaming phone
0,8,17067,79071,15-12-2023,12-01-2024,10,790710,9605,9605,9522,0,0,4,1028,,28,High stroage phone
0,7,12766,176644,15-12-2023,24-12-2023,9,1589796,21469,21469,9690,3,0,12,1028,,9,Preimum phone
0,10,14969,146963,15-12-2023,22-01-2024,10,1469630,13232,13232,10617,2,3,12,64,,38,Preimum phone
0,10,16464,27911,15-12-2023,15-01-2024,1,27911,3612,3612,10677,1,6,32,128,,31,Gaming phone
0,8,11475,85393,15-12-2023,28-12-2023,6,512358,7747,7747,10886,1,4,16,1028,,13,High stroage phone
0,12,22923,74142,15-12-2023,05-02-2024,9,667278,1691,1691,11940,3,1,16,128,,52,Mid range phone
0,0,5839,62045,15-12-2023,22-12-2023,9,558405,1975,1975,12146,1,6,8,1028,,7,High stroage phone
0,3,24434,123568,15-12-2023,16-12-2023,7,864976,10626,10626,12780,0,6,6,512,,1,Preimum phone
0,8,8957,170499,15-12-2023,16-01-2024,9,1534491,8690,8690,13083,0,3,8,512,,32,Preimum phone
0,3,20522,91895,15-12-2023,17-12-2023,6,551370,616,616,13199,2,6,8,512,,2,Mid range phone
0,9,6053,26856,15-12-2023,29-12-2023,1,26856,3239,3239,13505,1,2,4,512,,14,Mid range phone
0,2,8162,91724,15-12-2023,25-01-2024,10,917240,13009,13009,13620,1,5,8,64,,41,Preimum phone
0,12,14244,198008,15-12-2023,07-02-2024,9,1782072,19112,19112,14308,1,5,6,1028,,54,Preimum phone
0,7,13845,16028,15-12-2023,17-01-2024,4,64112,18037,18037,14566,3,0,6,64,,33,Mid range phone
0,4,2648,139025,15-12-2023,22-12-2023,4,556100,19670,19670,14698,4,3,4,64,,7,Mid range phone
0,6,20570,27477,16-12-2023,08-02-2024,7,192339,18174,18174,469,1,4,32,256,,54,Gaming phone
0,11,4487,166472,16-12-2023,09-02-2024,8,1331776,7530,7530,572,4,6,4,128,,55,Preimum phone
0,9,8873,153231,16-12-2023,23-01-2024,7,1072617,19718,19718,1093,1,3,32,128,,38,Gaming phone
0,8,14726,165179,16-12-2023,09-02-2024,1,165179,4721,4721,1398,4,6,12,128,,55,Mid range phone
0,9,18354,141991,16-12-2023,18-12-2023,3,425973,11931,11931,2535,1,4,32,512,,2,Gaming phone
0,12,8666,127080,16-12-2023,10-01-2024,5,635400,8275,8275,2554,4,3,8,1028,,25,High stroage phone
0,12,14668,76038,16-12-2023,18-01-2024,9,684342,7823,7823,2617,1,0,8,1028,,33,High stroage phone
0,11,19344,166815,16-12-2023,13-01-2024,3,500445,13481,13481,2949,2,4,6,512,,28,Mid range phone
0,0,22305,192132,16-12-2023,04-01-2024,9,1729188,8268,8268,4417,1,0,6,256,,19,Preimum phone
0,0,13958,197232,16-12-2023,20-01-2024,8,1577856,20994,20994,4686,0,3,12,1028,,35,Preimum phone
0,1,23529,6054,16-12-2023,07-01-2024,1,6054,1342,1342,5446,2,1,6,128,,22,Mid range phone
0,11,5141,125121,16-12-2023,22-01-2024,5,625605,20922,20922,5805,4,1,6,1028,,37,High stroage phone
0,13,5609,172761,16-12-2023,15-01-2024,1,172761,9178,9178,6039,3,6,4,1028,,30,High stroage phone
0,7,8224,102486,16-12-2023,26-01-2024,6,614916,10041,10041,6401,1,4,8,64,,41,Mid range phone
0,8,22798,122753,16-12-2023,09-02-2024,3,368259,18834,18834,6803,0,4,32,1028,,55,Gaming phone
0,3,4832,36689,16-12-2023,13-01-2024,6,220134,3299,3299,7189,1,0,8,512,,28,Mid range phone
0,9,18657,6909,16-12-2023,07-02-2024,1,6909,6186,6186,7781,4,4,4,64,,53,Mid range phone
0,0,18230,6017,16-12-2023,08-01-2024,9,54153,8060,8060,7963,1,6,12,64,,23,Mid range phone
0,7,15134,37930,16-12-2023,26-12-2023,2,75860,16912,16912,7986,4,0,8,1028,,10,High stroage phone
0,1,16482,169859,16-12-2023,09-02-2024,6,1019154,5751,5751,9779,4,0,16,512,,55,Preimum phone
0,11,5097,167273,16-12-2023,24-01-2024,9,1505457,6098,6098,12088,1,4,8,64,,39,Preimum phone
0,5,7485,34030,16-12-2023,19-12-2023,5,170150,15050,15050,12834,0,4,16,128,,3,Mid range phone
0,7,16111,22883,16-12-2023,05-01-2024,5,114415,2194,2194,13190,3,6,4,256,,20,Mid range phone
0,10,1944,188439,16-12-2023,23-12-2023,5,942195,9634,9634,13573,4,1,32,512,,7,Gaming phone
0,1,18148,48810,16-12-2023,13-01-2024,9,439290,7598,7598,13727,2,6,12,256,,28,Mid range phone
0,12,9936,185659,16-12-2023,26-12-2023,4,742636,16829,16829,14225,0,1,32,512,,10,Gaming phone
0,4,11488,52793,16-12-2023,16-01-2024,1,52793,16831,16831,14975,0,1,16,64,,31,Mid range phone
0,12,9576,92561,16-12-2023,29-01-2024,5,462805,11139,11139,15316,2,0,32,256,,44,Gaming phone
0,9,9599,187016,16-12-2023,08-01-2024,1,187016,3157,3157,15431,3,1,6,64,,23,Mid range phone
0,10,2470,62969,17-12-2023,25-12-2023,2,125938,1858,1858,202,1,3,4,64,,8,Mid range phone
0,9,10657,128359,17-12-2023,01-02-2024,3,385077,17577,17577,869,4,6,32,512,,46,Gaming phone
0,9,4934,121600,17-12-2023,05-01-2024,4,486400,20402,20402,1573,3,4,6,1028,,19,High stroage phone
0,3,21528,161383,17-12-2023,23-01-2024,8,1291064,6324,6324,2252,0,3,4,1028,,37,Preimum phone
0,10,14662,66259,17-12-2023,08-02-2024,6,397554,16487,16487,3038,2,6,8,64,,53,Mid range phone
0,2,16660,9008,17-12-2023,18-12-2023,4,36032,4336,4336,3306,4,2,8,512,,1,Mid range phone
0,7,9900,148282,17-12-2023,25-01-2024,8,1186256,15250,15250,3569,1,1,32,128,,39,Gaming phone
0,2,14041,168538,17-12-2023,04-02-2024,2,337076,7743,7743,4784,0,6,32,128,,49,Gaming phone
0,9,8206,41549,17-12-2023,16-01-2024,1,41549,21542,21542,5047,3,3,32,256,,30,Gaming phone
0,5,8288,140040,17-12-2023,07-02-2024,2,280080,10146,10146,5338,1,2,12,256,,52,Mid range phone
0,0,9250,50753,17-12-2023,04-02-2024,10,507530,6723,6723,5546,3,2,8,256,,49,Mid range phone
0,7,23001,8544,17-12-2023,27-01-2024,6,51264,11871,11871,6566,0,1,16,1028,,41,High stroage phone
0,4,20927,39727,17-12-2023,26-12-2023,1,39727,11128,11128,8286,2,3,12,256,,9,Mid range phone
0,8,21531,85057,17-12-2023,25-12-2023,7,595399,17789,17789,8297,2,2,6,256,,8,Mid range phone
0,4,6904,37977,17-12-2023,29-12-2023,5,189885,3044,3044,8348,0,1,32,128,,12,Gaming phone
0,2,24743,112353,17-12-2023,07-02-2024,10,1123530,6076,6076,8459,1,2,12,1028,,52,Preimum phone
0,10,24014,29443,17-12-2023,22-01-2024,1,29443,20303,20303,8527,3,6,12,64,,36,Mid range phone
0,9,19188,56359,17-12-2023,29-12-2023,1,56359,6182,6182,8644,0,2,12,128,,12,Mid range phone
0,10,1994,72338,17-12-2023,19-12-2023,9,651042,13954,13954,8815,4,1,32,512,,2,Gaming phone
0,2,9305,45491,17-12-2023,08-01-2024,8,363928,16853,16853,9037,2,3,8,128,,22,Mid range phone
0,3,13673,185258,17-12-2023,02-01-2024,4,741032,3773,3773,9172,3,6,16,512,,16,Preimum phone
0,5,3827,155925,17-12-2023,02-02-2024,6,935550,6505,6505,9292,3,5,8,256,,47,Preimum phone
0,10,24361,43300,17-12-2023,11-02-2024,4,173200,15667,15667,9329,3,0,4,256,,56,Mid range phone
0,6,20566,113528,17-12-2023,19-12-2023,10,1135280,13463,13463,9879,2,6,32,512,,2,Gaming phone
0,7,6631,157157,17-12-2023,02-01-2024,1,157157,14802,14802,10335,1,6,6,64,,16,Mid range phone
0,0,17534,86163,17-12-2023,15-01-2024,3,258489,6376,6376,10651,1,3,16,128,,29,Mid range phone
0,7,17313,67248,17-12-2023,22-12-2023,10,672480,13673,13673,11147,0,5,4,256,,5,Preimum phone
0,12,9105,19172,17-12-2023,12-02-2024,7,134204,10496,10496,11377,4,6,16,64,,57,Mid range phone
0,0,10088,23531,17-12-2023,26-12-2023,8,188248,12984,12984,11695,2,5,6,128,,9,Mid range phone
0,12,14559,51801,17-12-2023,12-01-2024,5,259005,9199,9199,11966,2,6,8,256,,26,Mid range phone
0,5,5096,145646,17-12-2023,17-01-2024,5,728230,20499,20499,12158,2,2,12,64,,31,Mid range phone
0,7,12756,127462,17-12-2023,10-01-2024,8,1019696,14521,14521,12276,4,3,12,256,,24,Preimum phone
0,7,8523,137790,17-12-2023,09-02-2024,9,1240110,1184,1184,12579,3,0,16,256,,54,Preimum phone
0,7,1200,7260,17-12-2023,06-01-2024,1,7260,3230,3230,12831,2,3,8,1028,,20,High stroage phone
0,3,20753,106777,17-12-2023,19-12-2023,3,320331,2345,2345,13219,2,0,8,512,,2,Mid range phone
0,12,1480,198387,17-12-2023,08-01-2024,10,1983870,9051,9051,13288,0,6,32,256,,22,Preimum phone
0,4,18015,89252,17-12-2023,30-01-2024,1,89252,2698,2698,13982,4,0,8,1028,,44,High stroage phone
0,0,18505,188262,17-12-2023,20-12-2023,4,753048,17159,17159,14735,2,3,16,64,,3,Preimum phone
0,13,1800,196530,17-12-2023,29-01-2024,6,1179180,2722,2722,15281,4,4,8,64,,43,Preimum phone
0,12,19638,183771,17-12-2023,15-01-2024,4,735084,7123,7123,15349,3,6,32,512,,29,Gaming phone
0,13,19119,171272,18-12-2023,22-12-2023,1,171272,4884,4884,13,1,3,12,1028,,4,High stroage phone
0,10,24830,75137,18-12-2023,05-01-2024,8,601096,15915,15915,518,4,6,6,64,,18,Mid range phone
0,4,18850,161904,18-12-2023,29-01-2024,6,971424,8121,8121,563,0,0,8,128,,42,Preimum phone
0,4,3208,105958,18-12-2023,03-02-2024,10,1059580,19920,19920,1203,0,1,8,512,,47,Preimum phone
0,8,23416,57605,18-12-2023,06-02-2024,9,518445,10768,10768,1227,3,4,12,1028,,50,High stroage phone
0,7,22080,39293,18-12-2023,11-01-2024,2,78586,20227,20227,2971,0,4,8,1028,,24,High stroage phone
0,9,24419,133128,18-12-2023,07-02-2024,3,399384,8792,8792,2971,4,4,8,1028,,51,High stroage phone
0,5,139,26307,18-12-2023,03-01-2024,9,236763,14681,14681,3497,4,1,12,128,,16,Mid range phone
0,10,17279,71685,18-12-2023,01-02-2024,10,716850,17797,17797,3701,0,0,4,1028,,45,High stroage phone
0,1,6047,59414,18-12-2023,16-02-2024,4,237656,454,454,3770,4,6,32,512,,60,Gaming phone
0,12,7478,107237,18-12-2023,01-02-2024,4,428948,4297,4297,4532,2,4,4,1028,,45,High stroage phone
0,13,23578,66535,18-12-2023,27-01-2024,4,266140,16219,16219,5243,3,4,16,512,,40,Mid range phone
0,5,14194,22270,18-12-2023,23-01-2024,8,178160,7827,7827,5308,1,4,16,128,,36,Mid range phone
0,10,17901,161358,18-12-2023,16-02-2024,9,1452222,2844,2844,5502,0,0,12,128,,60,Preimum phone
0,12,14298,194463,18-12-2023,31-01-2024,2,388926,20168,20168,6816,3,4,4,64,,44,Mid range phone
0,8,24951,191394,18-12-2023,02-01-2024,7,1339758,19215,19215,7361,0,2,6,64,,15,Preimum phone
0,9,18133,123446,18-12-2023,27-12-2023,10,1234460,17392,17392,7785,0,3,4,256,,9,Preimum phone
0,9,20752,25626,18-12-2023,24-01-2024,3,76878,1941,1941,8619,0,2,12,1028,,37,High stroage phone
0,12,16140,44533,18-12-2023,04-02-2024,10,445330,453,453,8769,3,1,16,64,,48,Mid range phone
0,12,2081,156162,18-12-2023,21-12-2023,7,1093134,10273,10273,9019,2,0,32,256,,3,Gaming phone
0,8,4447,79567,18-12-2023,28-01-2024,4,318268,519,519,9096,0,6,12,64,,41,Mid range phone
0,10,23484,95859,18-12-2023,26-01-2024,9,862731,5940,5940,9282,4,5,16,256,,39,Preimum phone
0,9,20251,81365,18-12-2023,13-02-2024,10,813650,10392,10392,9329,4,5,12,128,,57,Preimum phone
0,7,10069,60353,18-12-2023,05-02-2024,5,301765,9513,9513,9396,4,4,6,1028,,49,High stroage phone
0,6,14683,20475,18-12-2023,28-01-2024,1,20475,21314,21314,9820,1,2,32,1028,,41,Gaming phone
0,0,19383,64902,18-12-2023,25-12-2023,5,324510,19118,19118,10012,4,1,8,1028,,7,High stroage phone
0,8,15396,104302,18-12-2023,12-01-2024,5,521510,13637,13637,10494,1,1,12,1028,,25,High stroage phone
0,13,18344,132853,18-12-2023,14-02-2024,3,398559,15774,15774,11205,0,1,4,256,,58,Mid range phone
0,6,3631,76360,18-12-2023,15-02-2024,1,76360,10468,10468,11701,4,6,12,64,,59,Mid range phone
0,0,19157,112129,18-12-2023,29-12-2023,4,448516,16970,16970,11752,4,5,32,256,,11,Gaming phone
0,0,20079,71996,18-12-2023,31-01-2024,3,215988,17033,17033,11800,1,2,4,512,,44,Mid range phone
0,3,5526,194881,18-12-2023,30-12-2023,3,584643,16695,16695,11869,1,1,12,64,,12,Mid range phone
0,8,19707,134879,18-12-2023,27-01-2024,6,809274,1163,1163,12165,2,6,6,64,,40,Preimum phone
0,2,7967,50514,18-12-2023,02-01-2024,7,353598,3976,3976,12174,3,6,16,128,,15,Mid range phone
0,10,285,139676,18-12-2023,26-01-2024,10,1396760,11921,11921,13325,0,4,8,64,,39,Preimum phone
0,12,9946,195480,18-12-2023,02-01-2024,10,1954800,16065,16065,13845,4,4,32,64,,15,Preimum phone
0,8,13615,85456,18-12-2023,20-12-2023,7,598192,748,748,14525,2,0,4,256,,2,Mid range phone
0,8,15421,197795,18-12-2023,08-02-2024,7,1384565,962,962,14843,4,2,12,512,,52,Preimum phone
0,13,13609,195800,18-12-2023,07-02-2024,9,1762200,3440,3440,15413,2,6,8,1028,,51,Preimum phone
0,2,10095,87158,19-12-2023,02-02-2024,6,522948,17210,17210,1084,4,4,4,256,,45,Mid range phone
0,5,20134,118761,19-12-2023,29-12-2023,7,831327,3982,3982,1391,3,1,4,512,,10,Preimum phone
0,8,19661,152800,19-12-2023,22-12-2023,2,305600,5286,5286,1753,3,5,4,128,,3,Mid range phone
0,5,6226,199631,19-12-2023,09-01-2024,8,1597048,13834,13834,2290,0,4,16,256,,21,Preimum phone
0,1,20410,179221,19-12-2023,31-12-2023,6,1075326,20313,20313,4066,3,6,4,512,,12,Preimum phone
0,11,5459,95851,19-12-2023,15-01-2024,10,958510,6001,6001,4295,3,5,16,512,,27,Preimum phone
0,2,2884,33394,19-12-2023,22-12-2023,8,267152,2216,2216,4435,1,6,4,256,,3,Mid range phone
0,4,15589,88605,19-12-2023,21-12-2023,9,797445,1428,1428,4540,4,6,12,512,,2,Preimum phone
0,5,15687,55877,19-12-2023,28-12-2023,10,558770,10282,10282,4750,0,0,8,512,,9,Mid range phone
0,8,6247,149632,19-12-2023,26-12-2023,4,598528,16949,16949,4998,1,3,8,64,,7,Mid range phone
0,8,14963,41162,19-12-2023,01-01-2024,7,288134,7164,7164,5303,4,4,16,1028,,13,High stroage phone
0,8,11112,155240,19-12-2023,01-01-2024,8,1241920,10378,10378,6378,0,0,12,128,,13,Preimum phone
0,13,10836,150092,19-12-2023,27-12-2023,2,300184,18043,18043,6902,1,5,32,128,,8,Gaming phone
0,2,16423,103742,19-12-2023,07-01-2024,10,1037420,5807,5807,7343,3,0,8,128,,19,Preimum phone
0,5,8574,167583,19-12-2023,17-01-2024,7,1173081,1059,1059,7667,4,0,4,64,,29,Preimum phone
0,9,11188,131152,19-12-2023,21-12-2023,2,262304,20010,20010,9114,4,5,8,512,,2,Mid range phone
0,5,3274,49349,19-12-2023,11-01-2024,10,493490,9412,9412,9632,2,2,12,512,,23,Mid range phone
0,2,896,163680,19-12-2023,12-01-2024,10,1636800,267,267,10390,1,6,4,128,,24,Preimum phone
0,10,436,180271,19-12-2023,20-12-2023,4,721084,18554,18554,11141,1,3,8,64,,1,Preimum phone
0,10,16784,147040,19-12-2023,09-01-2024,1,147040,1418,1418,12221,1,6,4,128,,21,Mid range phone
0,8,20491,49875,19-12-2023,23-12-2023,4,199500,17779,17779,12229,4,5,6,128,,4,Mid range phone
0,8,19017,60809,19-12-2023,05-02-2024,4,243236,4757,4757,12673,4,2,8,512,,48,Mid range phone
